game_id,contestant_id,contestant_position,is_winner,avg_similarity,max_similarity,category_similarity,high_value_similarity,high_value_similarity_available,avg_similarity_advantage,max_similarity_advantage,category_similarity_advantage,high_value_similarity_advantage
6272,11912,2,1,0.015248501673340797,0.3593814969062805,0.0734986811876297,0.010737122036516666,1,0.030703504104167223,0.2393593192100525,-0.0008702371269464493,0.024425451178103685
6272,11913,3,0,-0.012552737258374691,0.11607325077056885,0.09711755067110062,-0.010294335894286633,1,-0.01099835429340601,-0.12560304999351501,0.034558067098259926,-0.007121735718101263
6271,11781,1,0,0.01707504689693451,0.1787419617176056,0.09565197676420212,0.028092756867408752,1,0.008710727328434587,-0.029131978750228882,0.04683808493427932,0.004329917021095753
6271,11910,2,1,0.011297869496047497,0.18792122602462769,0.0916314646601677,0.023803384974598885,1,4.49612271040678e-05,-0.01536308228969574,0.04080731677822769,-0.002104140818119049
6271,11911,3,0,0.005430769640952349,0.22782665491104126,0.0059963189996778965,0.023722294718027115,1,-0.008755688555538654,0.04449506103992462,-0.08764540171250701,-0.0022257762029767036
6270,6264,1,0,0.01169492769986391,0.2903473973274231,0.11271584033966064,0.017653072252869606,1,-0.0001227748580276966,0.05796495079994202,0.07095324993133545,0.015557936392724514
6270,10746,2,1,0.01278396975249052,0.18448799848556519,0.02734958380460739,-0.008241343311965466,1,0.001510788220912218,-0.10082414746284485,-0.05709613487124443,-0.023283686954528093
6270,11906,3,0,0.010851435363292694,0.280276894569397,0.056175597012043,0.01243161503225565,1,-0.0013880133628845215,0.04285919666290283,-0.013857115060091019,0.007725750561803579
6269,10742,1,1,0.0044645764864981174,0.16166099905967712,0.06261250376701355,0.012198323383927345,1,0.010599259519949555,0.017856508493423462,0.010777594521641731,0.01414074981585145
6269,11903,2,0,-0.003956206608563662,0.18362805247306824,0.08692383766174316,0.0067777978256344795,1,-0.002031915122643113,0.05080708861351013,0.04724459536373615,0.006009961478412151
6269,11905,3,0,-0.008313159458339214,0.10398092865943909,0.016745980829000473,-0.010662650689482689,1,-0.008567344397306442,-0.0686635971069336,-0.058022189885377884,-0.0201507112942636
6268,11909,1,0,0.0042096818797290325,0.1883469820022583,0.020155685022473335,-0.0057350993156433105,1,0.011400313815101981,-0.020684748888015747,-0.005433210171759129,-0.005048238206654787
6268,6241,2,0,-0.0019733007065951824,0.15219631791114807,0.017537562176585197,0.012686548754572868,1,0.0021258399356156588,-0.07491074502468109,-0.009360394440591335,0.02258423389866948
6268,11904,3,1,-0.012407963164150715,0.2658671438694,0.03364022821187973,-0.014060270972549915,1,-0.01352615375071764,0.09559549391269684,0.014793604612350464,-0.017535995692014694
6266,6233,1,0,-0.008180220611393452,0.13188907504081726,0.025397108867764473,-0.0006574583821929991,1,-0.010836522094905376,-0.040143951773643494,-0.039316391572356224,-0.002450114639941603
6266,11907,2,1,0.013761171139776707,0.18988743424415588,0.09741662442684174,0.013382764533162117,1,0.02207556553184986,0.04685358703136444,0.06871288176625967,0.01861021973309107
6266,10737,3,0,-0.008448568172752857,0.15417861938476562,0.03201037645339966,-0.00979745201766491,1,-0.011239043436944485,-0.006709635257720947,-0.029396490193903446,-0.01616010509314947
6265,11905,1,1,-0.010600721463561058,0.17615237832069397,-0.00011390676809241995,-0.009358360432088375,1,-0.01685215077304747,-0.044372253119945526,-0.04081710750324419,-0.014332193139125593
6265,10242,2,0,0.012966213747859001,0.24903327226638794,0.06452366709709167,0.0002872547192964703,1,0.01849825204408262,0.06494908779859543,0.056139253294531954,0.00013622958795167506
6265,11906,3,0,-0.00046335512888617814,0.19201599061489105,0.01688273437321186,0.009660410694777966,1,-0.0016461012710351497,-0.020576834678649902,-0.015322145791287767,0.014195963551173918
6264,10733,1,0,0.0008821782539598644,0.13725773990154266,0.044136110693216324,0.00910826213657856,1,0.014804700738750398,0.03348559886217117,0.033261208329349756,0.010644786059856415
6264,11904,2,0,-0.026501139625906944,0.0789204090833664,0.004422997124493122,-0.02395211160182953,1,-0.026270276081049815,-0.05402039736509323,-0.026308462023735046,-0.03894577454775572
6264,10742,3,1,-0.0013439053436741233,0.1286238729953766,0.017326807603240013,0.02087906375527382,1,0.011465575342299417,0.020534798502922058,-0.00695274630561471,0.028300988487899303
6263,10737,1,1,-0.002587712137028575,0.10701955854892731,0.03572065010666847,0.017041174694895744,1,-0.003285534563474357,-0.029897503554821014,-0.029785243794322014,0.004030230455100536
6263,6241,2,0,-0.002587712137028575,0.10701955854892731,0.03572065010666847,0.017041174694895744,1,-0.003285534563474357,-0.029897503554821014,-0.029785243794322014,0.004030230455100536
6263,11903,3,0,0.003983356989920139,0.16681456565856934,0.0952911376953125,0.008980713784694672,1,0.006571069126948714,0.05979500710964203,0.05957048758864403,-0.008060460910201073
6262,10242,1,1,0.021021107211709023,0.2314673364162445,0.10526930540800095,0.025275440886616707,1,0.0112640239240136,-0.02623996138572693,0.0412265807390213,0.027378159575164318
6262,10733,2,0,0.0008847721037454903,0.22475582361221313,0.052189312875270844,-0.013166733086109161,1,-0.0189404787379317,-0.03630723059177399,-0.03839340806007385,-0.030285101383924484
6262,11903,3,0,0.018629394471645355,0.29065877199172974,0.07589613646268845,0.008961295709013939,1,0.007676454813918099,0.06254719197750092,-0.0028331726789474487,0.002906941808760166
6261,10242,1,1,-0.03140249848365784,0.10780705511569977,0.05274742469191551,-0.03151961416006088,1,-0.038537645945325494,-0.051999226212501526,-0.004131698980927467,-0.04034152871463448
6261,10733,2,0,0.01227045152336359,0.13273319602012634,0.05894946679472923,0.016568079590797424,1,0.026971779065206647,-0.014610014855861664,0.005171364173293114,0.03179001191165298
6261,11903,3,0,0.0019998433999717236,0.18687936663627625,0.054808780550956726,0.0010757495183497667,1,0.011565866880118847,0.06660924106836319,-0.0010396651923656464,0.008551516802981496
6259,11892,1,0,0.011413891799747944,0.20630572736263275,0.09014809876680374,0.0065626464784145355,1,0.02460188465192914,0.0769035592675209,0.07677274942398071,0.012096001912141219
6259,11895,2,1,-0.016401119530200958,0.14633743464946747,0.040467459708452225,-0.010475041344761848,1,-0.017120632342994213,-0.01304887980222702,0.002251790836453438,-0.013460529822623357
6259,11896,3,0,-0.009974866174161434,0.11246690154075623,-0.013716761022806168,-0.0005916695226915181,1,-0.007481252308934927,-0.06385467946529388,-0.07902454026043415,0.0013645279104821384
6258,11892,1,0,0.03246073052287102,0.18474368751049042,0.10698533058166504,0.022532964125275612,1,0.02802249975502491,-0.0014296695590019226,0.05566872749477625,0.005131935700774193
6258,11893,2,0,-0.00899520330131054,0.17103329300880432,0.03066168539226055,0.008570335805416107,1,-0.034161400981247425,-0.021995261311531067,-0.05881674028933048,-0.015812006779015064
6258,11894,3,1,0.017871664837002754,0.20131342113018036,0.07197152078151703,0.02623172104358673,1,0.006138901226222515,0.02342493087053299,0.0031480127945542336,0.010680071078240871
6255,11886,1,1,0.034473709762096405,0.2741798758506775,0.1547330915927887,0.024909155443310738,1,0.015798701904714108,0.06191649287939072,0.06479591503739357,0.015708243008702993
6255,11887,2,0,0.012360479682683945,0.23440410196781158,0.08755499869585037,0.002552545629441738,1,-0.017371143214404583,0.002252832055091858,-0.035971224308013916,-0.017826671712100506
6255,11879,3,0,0.02498953603208065,0.19012266397476196,0.09231935441493988,0.01584927923977375,1,0.0015724413096904755,-0.06416932493448257,-0.028824690729379654,0.0021184287033975124
6254,11879,1,0,0.018338656052947044,0.23859359323978424,0.07259167730808258,0.018749970942735672,1,0.025229973020032048,0.031605109572410583,0.02829851768910885,0.021003558475058526
6254,11884,2,0,-0.005870273802429438,0.26885485649108887,0.07993486523628235,-0.005590846762061119,1,-0.011083421763032675,0.07699700444936752,0.0393132995814085,-0.01550766808213666
6254,11885,3,1,-0.00791236013174057,0.14512211084365845,0.008651454001665115,0.0010836716974154115,1,-0.014146551256999373,-0.1086021140217781,-0.06761181727051735,-0.005495890392921865
6251,11876,1,1,-0.016548339277505875,0.11572153866291046,0.03237278014421463,-0.014185828156769276,1,-0.007985885022208095,-0.017171703279018402,-0.03267645090818405,0.007934434339404106
6251,11873,2,0,-0.013370719738304615,0.1312408745288849,0.03476948291063309,-0.033037200570106506,1,-0.003219455713406205,0.006107300519943237,-0.029081396758556366,-0.02034262428060174
6251,11874,3,0,-0.003754188772290945,0.13454560935497284,0.09532897919416428,-0.011203324422240257,1,0.0112053407356143,0.011064402759075165,0.06175784766674042,0.012408189941197634
6249,11870,1,1,0.022882478311657906,0.21834376454353333,0.09812712669372559,0.03458952531218529,1,-0.0019937450415454805,0.010832637548446655,-0.0104546919465065,0.005402140435762703
6249,11871,2,0,0.05025753006339073,0.2498548924922943,0.15601935982704163,0.057348836213350296,1,0.03906883258605376,0.058099329471588135,0.07638365775346756,0.039541106787510216
6249,11872,3,0,-0.0005050833569839597,0.16516736149787903,0.061144277453422546,0.001025933539494872,1,-0.03707508754450828,-0.06893196702003479,-0.06592896580696106,-0.04494324722327292
6248,11864,1,1,-0.0009481263114139438,0.21841341257095337,0.062240131199359894,-0.01674286089837551,1,-0.002153752720914781,-0.005559667944908142,0.002456625923514366,-0.011306038359180093
6248,10744,2,0,0.013745416887104511,0.30163753032684326,0.07661145180463791,0.004228279460221529,1,0.0198865620768629,0.1192765086889267,0.02401360683143139,0.020150672178715467
6248,11865,3,0,-0.011334164068102837,0.14630863070487976,0.042955558747053146,-0.015101924538612366,1,-0.01773280935594812,-0.11371684074401855,-0.026470232754945755,-0.008844633819535375
6247,10744,1,0,-0.01520439051091671,0.33918654918670654,0.1250622421503067,-0.015271840617060661,1,-0.007683325602556579,0.20457417517900467,0.06251554749906063,-0.018037586472928524
6247,11862,2,1,-0.014696069993078709,0.12329354882240295,0.050715405493974686,-0.007494881749153137,1,-0.006920844825799577,-0.11926532536745071,-0.04900470748543739,-0.006372148171067238
6247,11863,3,0,-0.0003460598236415535,0.1459311991930008,0.07437798380851746,0.013026373460888863,1,0.014604170428356156,-0.08530884981155396,-0.013510840013623238,0.024409734643995762
6246,10744,1,0,0.012295487336814404,0.1866491734981537,0.07320991158485413,0.025660675019025803,1,-0.0012929602526128292,-0.026575498282909393,-0.03971889615058899,0.024022887751925737
6246,11860,2,1,0.012174720875918865,0.17731913924217224,0.13116563856601715,0.002137603471055627,1,-0.0014741099439561367,-0.04057054966688156,0.04721469432115555,-0.011261719570029527
6246,11861,3,0,0.0150021743029356,0.24913020431995392,0.09469197690486908,0.001137971063144505,1,0.002767070196568966,0.06714604794979095,-0.007495798170566559,-0.01276116818189621
6245,10744,1,0,0.02350578084588051,0.1868615746498108,0.081430584192276,0.007603856734931469,1,0.024797802325338125,0.04443176090717316,0.01435029663844034,0.006726963445544243
6245,11858,2,1,-0.016135049983859062,0.10011506080627441,-0.0013840229948982596,-0.024155376479029655,1,-0.03466344391927123,-0.08568800985813141,-0.10987161414232105,-0.040911886375397444
6245,11859,3,0,0.013551007024943829,0.18474456667900085,0.13554459810256958,0.025909163057804108,1,0.009865641593933105,0.04125624895095825,0.09552131750388071,0.0341849229298532
6244,10744,1,0,0.016076847910881042,0.2934612035751343,0.09702213853597641,0.005775152239948511,1,0.009531682440865552,0.11161760985851288,-0.020217090845108032,0.006815134547650814
6244,11856,2,1,0.013014821335673332,0.12429934740066528,0.17303842306137085,0.013923670165240765,1,0.004938642578053987,-0.1421251744031906,0.09380733594298363,0.019037911435589194
6244,11857,3,0,7.550960435764864e-05,0.23938784003257751,0.061440035700798035,-0.01600363478064537,1,-0.014470325018919539,0.030507564544677734,-0.0735902450978756,-0.02585304598324001
6243,1893,1,0,0.00989389419555664,0.20625337958335876,0.09646586328744888,0.021784696727991104,1,0.01283157296711579,0.043387576937675476,0.03008103370666504,0.027603373513557017
6243,11854,2,1,-0.007122594863176346,0.14172586798667908,0.08193960785865784,-0.00910233985632658,1,-0.01269316062098369,-0.053403690457344055,0.00829165056347847,-0.01872718136291951
6243,11855,3,0,0.0012472373200580478,0.1840057373046875,0.05083005130290985,-0.0025350137148052454,1,-0.00013841234613209963,0.010016113519668579,-0.03837268427014351,-0.008876192150637507
6242,1893,1,0,0.013293126598000526,0.20161813497543335,0.08406192809343338,0.005536588840186596,1,0.024915235117077827,-0.006677635014057159,0.052062079310417175,0.024938971735537052
6242,11852,2,1,-0.016354622319340706,0.18430589139461517,0.034691356122493744,-0.025381196290254593,1,-0.01955638825893402,-0.032646000385284424,-0.02199377864599228,-0.02143770596012473
6242,11853,3,0,-0.006889594718813896,0.23228564858436584,0.029308341443538666,-0.01342356950044632,1,-0.0053588468581438065,0.03932363539934158,-0.030068300664424896,-0.003501265775412321
6240,1893,1,0,0.028938861563801765,0.22970357537269592,0.11208125948905945,0.010639280080795288,1,0.019826467498205602,0.05609393119812012,0.04282317869365215,0.016983672278001904
6240,11848,2,1,0.015023757703602314,0.16090303659439087,0.10208576172590256,-0.018680857494473457,1,-0.001046188292093575,-0.04710687696933746,0.027829932048916817,-0.026996534084901214
6240,11849,3,0,0.0032010304275900126,0.18631625175476074,0.03643039986491203,0.0059920731000602245,1,-0.018780279206112027,-0.008987054228782654,-0.07065311074256897,0.01001286180689931
6236,11776,1,0,0.014502187259495258,0.18064406514167786,0.10642533749341965,0.01697799190878868,1,0.015544822090305388,-0.018323451280593872,0.06837518699467182,0.016275950125418603
6236,11840,2,0,-0.0035145203582942486,0.16755519807338715,0.045361317694187164,-0.0021716593764722347,1,-0.011480239336378872,-0.03795675188302994,-0.023220842704176903,-0.01244852680247277
6236,11841,3,1,0.0014292506966739893,0.2303798347711563,0.030738983303308487,0.00357574294321239,1,-0.004064582753926516,0.05628020316362381,-0.04515434429049492,-0.003827423322945833
6235,11838,1,0,0.024107148870825768,0.2621462941169739,0.14962159097194672,0.020678499713540077,1,0.004532653372734785,0.03499112278223038,0.08607522770762444,0.016079661203548312
6235,11835,2,0,0.029147740453481674,0.28382188081741333,0.07965190708637238,0.016235001385211945,1,0.012093540746718645,0.06750450283288956,-0.018879298120737076,0.009414413711056113
6235,11839,3,1,0.01000125054270029,0.17048846185207367,0.047440819442272186,-0.0070373243652284145,1,-0.01662619411945343,-0.10249562561511993,-0.06719592958688736,-0.025494074914604425
6234,11835,1,1,-0.012002111412584782,0.14124199748039246,0.07310236990451813,0.0005128516349941492,1,0.010244030505418777,-0.012143172323703766,0.002190470229834318,0.015406548394821584
6234,11836,2,0,-0.03742705285549164,0.1632523089647293,0.013058037497103214,-0.032791201025247574,1,-0.027893381658941507,0.020872294902801514,-0.08787602838128805,-0.034549530595541
6234,11837,3,0,-0.00706523098051548,0.14351803064346313,0.1287657618522644,0.003003807505592704,1,0.01764935115352273,-0.008729122579097748,0.08568555815145373,0.019142982200719416
6233,11832,1,0,-0.016789458692073822,0.15344613790512085,0.03332986682653427,-0.018779918551445007,1,-0.016734804725274444,-0.051612310111522675,-0.03258201852440834,-0.02260784138343297
6233,11833,2,0,0.005651697050780058,0.15619979798793793,0.09902191162109375,0.0006527846562676132,1,0.016926928889006376,-0.04748181998729706,0.06595604866743088,0.006541213428135961
6233,11834,3,1,-0.005761004984378815,0.2539170980453491,0.03280185908079147,0.007003061007708311,1,-0.00019212416373193264,0.09909413009881973,-0.03337403014302254,0.016066627955297008
6232,11829,1,0,0.032361846417188644,0.2871471047401428,0.13067783415317535,0.03604010492563248,1,0.015294653363525867,0.054399095475673676,0.02082774043083191,0.010813167318701744
6232,11830,2,1,0.02082870900630951,0.29002273082733154,0.13508401811122894,0.017778661102056503,1,-0.0020050527527928352,0.05871253460645676,0.027437016367912292,-0.016578998416662216
6232,11831,3,0,0.013305677101016045,0.17547328770160675,0.08461616933345795,0.03267521411180496,1,-0.013289600610733032,-0.11311163008213043,-0.0482647567987442,0.005765831097960472
6230,11824,1,0,0.0046526165679097176,0.20756056904792786,0.11721854656934738,0.018976466730237007,1,-0.030891944654285908,-0.0191277414560318,0.0069451965391635895,-0.0031153394374996424
6230,11825,2,0,0.03567127883434296,0.17382225394248962,0.11688872426748276,0.03699454665184021,1,0.01563604874536395,-0.06973521411418915,0.0064504630863666534,0.023911780444905162
6230,11826,3,1,0.035417843610048294,0.2795543670654297,0.10365797579288483,0.007189065683633089,1,0.015255895908921957,0.08886295557022095,-0.013395659625530243,-0.02079644100740552
6229,11820,1,0,-0.027652185410261154,0.10553085803985596,-0.013663102872669697,-0.04365525022149086,1,-0.02232224598992616,-0.1004878431558609,-0.08156075235456228,-0.04109732015058398
6229,11822,2,1,0.0031753836665302515,0.2223091721534729,0.09161637723445892,0.007754572667181492,1,0.02391910762526095,0.07467962801456451,0.07635846780613065,0.036017414182424545
6229,11823,3,0,-0.013835262507200241,0.18972823023796082,0.04417892172932625,-0.012870432808995247,1,-0.0015968616353347898,0.025808215141296387,0.005202284548431635,0.005079905968159437
6228,11820,1,1,-0.016561714932322502,0.17884860932826996,0.015655215829610825,-0.02753717638552189,1,-0.013651268789544702,-0.05925856530666351,-0.04925597086548805,-0.021640103310346603
6228,11821,2,0,-0.011223292909562588,0.22616362571716309,0.03474891185760498,-0.022090470418334007,1,-0.00564363575540483,0.011713959276676178,-0.02061542682349682,-0.013470044359564781
6228,10740,3,0,0.005402400624006987,0.25005072355270386,0.09507346153259277,0.010296324267983437,1,0.01929490454494953,0.047544606029987335,0.06987139768898487,0.035110147669911385
6225,10740,1,0,0.01851658895611763,0.21041058003902435,0.12192961573600769,0.02361142262816429,1,0.017318448517471552,0.024655446410179138,0.07887985650449991,0.016659369692206383
6225,11816,2,1,0.01001429557800293,0.21426400542259216,0.06914637237787247,0.005092482082545757,1,0.004565008450299501,0.030435584485530853,-0.0002950085327029228,-0.011119041126221418
6225,11813,3,0,-0.0076180147007107735,0.15724626183509827,0.01695314608514309,0.00881162378937006,1,-0.021883456967771053,-0.05509103089570999,-0.07858484797179699,-0.005540328565984964
6223,11811,1,0,-0.010409875772893429,0.1950807273387909,0.04245038330554962,0.0077781048603355885,1,-0.00188971939496696,0.016128860414028168,0.01252016145735979,0.002924308239016682
6223,11808,2,0,-0.009438637644052505,0.25844356417655945,0.027446309104561806,0.0017240577144548297,1,-0.000432862201705575,0.111173115670681,-0.009985949844121933,-0.006156762479804456
6223,11812,3,1,-0.007601675111800432,0.099460169672966,0.032414134591817856,0.007983535528182983,1,0.002322581596672535,-0.12730197608470917,-0.002534211613237858,0.0032324542407877743
6222,11808,1,0,-0.001179960323497653,0.23040111362934113,0.009688517078757286,-0.001680210349150002,1,0.004575090133585036,0.0416298434138298,-0.0225394694134593,-0.012774752511177212
6222,11809,2,1,-0.010330140590667725,0.14714142680168152,0.05476745590567589,0.023869294673204422,1,-0.009150180267170072,-0.0832596868276596,0.0450789388269186,0.025549505022354424
6222,11810,3,0,-0.001179960323497653,0.23040111362934113,0.009688517078757286,-0.001680210349150002,1,0.004575090133585036,0.0416298434138298,-0.0225394694134593,-0.012774752511177212
6221,11805,1,0,0.012732882052659988,0.1720273196697235,0.10867875069379807,0.01628257893025875,1,0.008041662280447781,-0.03199970722198486,0.02271330915391445,0.01628591911867261
6221,11806,2,0,-0.002250544959679246,0.21546387672424316,0.049493614584207535,-0.007722942158579826,1,-0.01443347823806107,0.03315512835979462,-0.06606439501047134,-0.019722362514585257
6221,11807,3,1,0.01163298450410366,0.19259017705917358,0.12243726849555969,0.0077162617817521095,1,0.006391815957613289,-0.0011554211378097534,0.04335108585655689,0.0034364433959126472
6220,11801,1,0,0.01520865224301815,0.23808667063713074,0.07294260710477829,0.02192682959139347,1,0.02067671122495085,0.10818133503198624,0.059250442776829004,0.023254452702531125
